"id","name","rating"
600190,"Despark",3
600191,"Domri, Anarch of Bolas",3.5
600192,"Domri's Ambush",3.5
600193,"Dovin's Veto",1
600194,"Dreadhorde Butcher",3.5
600195,"Elite Guardmage",3.5
600196,"Enter the God-Eternals",4
600197,"Feather, the Redeemed",3.5
600198,"Gleaming Overseer",3
600199,"Heartwarming Redemption",0.5
600200,"Huatli's Raptor",3
600201,"Invade the City",2.5
600202,"Leyline Prowler",3.5
600203,"Living Twister",3.5
600204,"Mayhem Devil",2.5
600205,"Merfolk Skydiver",3.5
600206,"Neoform",1
600207,"Nicol Bolas, Dragon-God",4
600208,"Niv-Mizzet Reborn",1
600209,"Oath of Kaya",3.5
600210,"Pledge of Unity",3
600211,"Ral, Storm Conduit",3.5
600212,"Ral's Outburst",3.5
600213,"Roalesk, Apex Hybrid",4
600214,"Role Reversal",3
600215,"Rubblebelt Rioters",2
600216,"Solar Blaze",3
600217,"Sorin, Vengeful Bloodlord",3.5
600218,"Soul Diviner",3.5
600219,"Storrev, Devkarin Lich",3.5
600220,"Tamiyo, Collector of Tales",3
600221,"Teferi, Time Raveler",3
600222,"Tenth District Legionnaire",3
600223,"Time Wipe",4
600224,"Tolsimir, Friend to Wolves",4
600225,"Tyrant's Scorn",3.5
600226,"Widespread Brutality",3.5
600227,"Angrath, Captain of Chaos",3
600228,"Ashiok, Dream Render",1.5
600229,"Dovin, Hand of Control",2.5
600230,"Huatli, the Sun's Heart",1.5
600231,"Kaya, Bane of the Dead",3.5
600232,"Kiora, Behemoth Beckoner",3
600233,"Nahiri, Storm of Stone",3.5
600234,"Saheeli, Sublime Artificer",3
600235,"Samut, Tyrant Smasher",2.5
600236,"Vraska, Swarm's Eminence",3
600237,"Firemind Vessel",1.5
600238,"God-Pharaoh's Statue",1
600239,"Guild Globe",1
600240,"Iron Bully",1
600241,"Mana Geode",2
600242,"Prismite",1
600243,"Saheeli's Silverwing",1.5
600244,"Blast Zone",2.5
600245,"Emergence Zone",0.5
600246,"Gateway Plaza",1.5
600247,"Interplanar Beacon",1.5
600248,"Karn's Bastion",3
600249,"Mobilized District",2
600250,"Plains",0
600253,"Island",0
600256,"Swamp",0
600259,"Mountain",0
600262,"Forest",0
