"id","name","rating"
73978,"Initiate's Companion",1.5
73979,"Life Goes On",0
73980,"Majestic Myriarch",3.5
73981,"Manglehorn",1.5
73982,"Mouth // Feed",3
73985,"Naga Vitalist",3
73986,"Oashra Cultivator",1
73987,"Oasis Ritualist",2.5
73988,"Ornery Kudu",1.5
73989,"Pouncing Cheetah",2
73990,"Pride Sovereign",3.5
73991,"Prowling Serpopard",3
73992,"Quarry Hauler",2.5
73993,"Ramunap Excavator",2
73994,"Resilient Khenra",3.5
73995,"Rhonas the Indomitable",4.5
73996,"Rhonas's Stalwart",2.5
73997,"Sandwurm Convergence",3.5
73998,"Shed Weakness",1
73999,"Shefet Monitor",3
74000,"Sidewinder Naga",1.5
74001,"Sifter Wurm",3
74002,"Sixth Sense",1.5
74003,"Stinging Shot",0.5
74004,"Synchronized Strike",2
74005,"Trial of Strength",3.5
74006,"Vizier of the Menagerie",4
74007,"Watchful Naga",2
74008,"Ahn-Crop Champion",3.5
74009,"Appeal // Authority",1.5
74012,"Aven Wind Guide",3.5
74013,"Claim // Fame",1.5
74016,"Consign // Oblivion",2
74019,"Cut // Ribbons",4
74022,"Destined // Lead",2
74025,"Driven // Despair",3
74028,"Enigma Drake",2.5
74029,"Failure // Comply",1
74032,"Farm // Market",3
74035,"Grind // Dust",3.5
74038,"Hapatra, Vizier of Poisons",3.5
74039,"Heaven // Earth",3
74042,"Honored Crop-Captain",3.5
74043,"Khenra Charioteer",2.5
74044,"Leave // Chance",1
74047,"The Locust God",3.5
74048,"Lord of Extinction",3.5
74049,"Merciless Javelineer",2.5
74050,"Neheb, the Worthy",3.5
74051,"Nicol Bolas, God-Pharaoh",3.5
74052,"Nissa, Steward of Elements",3.5
74053,"Obelisk Spider",3.5
74054,"Onward // Victory",1
74057,"Prepare // Fight",3.5
74060,"Rags // Riches",3
74063,"Reason // Believe",1.5
74066,"Reduce // Rubble",1
74069,"Refuse // Cooperate",1.5
74072,"River Hoopoe",3.5
74073,"Samut, the Tested",3.5
74074,"Samut, Voice of Dissent",4
74075,"The Scarab God",4.5
74076,"The Scorpion God",4.5
74077,"Shadowstorm Vizier",2.5
74078,"Sphinx's Revelation",3
74079,"Spring // Mind",3
74082,"Start // Finish",3
74085,"Struggle // Survive",3
74088,"Temmet, Vizier of Naktamun",3
74089,"Wayward Servant",3
74090,"Abandoned Sarcophagus",2
74091,"Bontu's Monument",1.5
74092,"Edifice of Authority",3
74093,"Gate to the Afterlife",1
74094,"God-Pharaoh's Gift",3.5
74095,"Hazoret's Monument",1
74096,"Hollow One",2
74097,"Kefnet's Monument",1.5
74098,"Mirage Mirror",3
74099,"Oketra's Monument",3
74100,"Perilous Vault",3
74101,"Rhonas's Monument",2
74102,"Sunset Pyramid",2
74103,"Throne of the God-Pharaoh",3
74104,"Wall of Forgotten Pharaohs",1.5
74105,"Watchers of the Dead",1
74106,"Canyon Slough",1.5
74107,"Cascading Cataracts",0.5
74108,"Crypt of the Eternals",0.5
74109,"Desert of the Fervent",2
74110,"Desert of the Glorified",2
74111,"Desert of the Indomitable",1
74112,"Desert of the Mindful",1.5
74113,"Desert of the True",1.5
74114,"Evolving Wilds",1
74115,"Fetid Pools",2
74116,"Forest",0
74123,"Hashep Oasis",1.5
74124,"Ifnir Deadlands",2.5
74125,"Ipnu Rivulet",1.5
74126,"Irrigated Farmland",3
74127,"Island",0
74134,"Mountain",0
74141,"Plains",0
74148,"Ramunap Ruins",2
74149,"Scattered Groves",1.5
74150,"Scavenger Grounds",0.5
74151,"Shefet Dunes",2
74152,"Sheltered Thicket",2
74153,"Sunscorched Desert",0.5
74154,"Swamp",0
